Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Unit
1,1,FloodControlOutput.Flood Control Flag,08-31-2027 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,09-30-2027 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,10-31-2027 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,11-30-2027 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,12-31-2027 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,01-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,02-29-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,03-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,04-30-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,05-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,06-30-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,07-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,08-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,09-30-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,10-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,11-30-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,12-31-2028 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,01-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,02-28-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,03-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,04-30-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,05-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,06-30-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,07-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,08-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,09-30-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,10-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,11-30-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,12-31-2029 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,01-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,02-28-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,03-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,04-30-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,05-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,06-30-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,07-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,08-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,09-30-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,10-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,11-30-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,12-31-2030 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,01-31-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,02-28-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,03-31-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,04-30-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,05-31-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,06-30-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,07-31-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,08-31-2031 23:59:00,0.00,NONE
1,1,FloodControlOutput.Flood Control Flag,09-30-2031 23:59:00,0.00,NONE
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2026 23:59:00,27.07,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2026 23:59:00,39.25,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2026 23:59:00,42.04,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2026 23:59:00,35.26,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2026 23:59:00,18.89,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,10-31-2026 23:59:00,6.60,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,11-30-2026 23:59:00,0.03,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,12-31-2026 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,01-31-2027 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,02-28-2027 23:59:00,0.14,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,03-31-2027 23:59:00,5.34,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,04-30-2027 23:59:00,20.70,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2027 23:59:00,35.23,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2027 23:59:00,51.21,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2027 23:59:00,55.50,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2027 23:59:00,46.77,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2027 23:59:00,25.54,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,10-31-2027 23:59:00,9.24,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,11-30-2027 23:59:00,0.06,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,12-31-2027 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,01-31-2028 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,02-29-2028 23:59:00,0.18,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,03-31-2028 23:59:00,5.64,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,04-30-2028 23:59:00,21.31,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2028 23:59:00,35.62,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2028 23:59:00,51.65,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2028 23:59:00,55.32,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2028 23:59:00,46.40,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2028 23:59:00,24.86,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,10-31-2028 23:59:00,9.24,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,11-30-2028 23:59:00,0.06,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,12-31-2028 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,01-31-2029 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,02-28-2029 23:59:00,0.14,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,03-31-2029 23:59:00,5.34,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,04-30-2029 23:59:00,20.70,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2029 23:59:00,35.23,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2029 23:59:00,51.21,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2029 23:59:00,55.50,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2029 23:59:00,46.77,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2029 23:59:00,25.54,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,10-31-2029 23:59:00,9.24,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,11-30-2029 23:59:00,0.06,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,12-31-2029 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,01-31-2030 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,02-28-2030 23:59:00,0.14,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,03-31-2030 23:59:00,5.34,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,04-30-2030 23:59:00,20.70,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2030 23:59:00,35.23,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2030 23:59:00,51.21,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2030 23:59:00,55.50,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2030 23:59:00,46.77,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2030 23:59:00,25.54,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,10-31-2030 23:59:00,9.24,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,11-30-2030 23:59:00,0.06,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,12-31-2030 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,01-31-2031 23:59:00,0.00,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,02-28-2031 23:59:00,0.14,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,03-31-2031 23:59:00,5.34,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,04-30-2031 23:59:00,20.70,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,05-31-2031 23:59:00,35.23,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,06-30-2031 23:59:00,51.21,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,07-31-2031 23:59:00,55.50,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,08-31-2031 23:59:00,46.77,1000 acre-ft/month
1,1,NavajoIndianIrrigationProjectNIIP.Diversion Requested,09-30-2031 23:59:00,25.54,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2026 23:59:00,9.72,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2026 23:59:00,0.19,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2026 23:59:00,3.38,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2026 23:59:00,0.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2026 23:59:00,0.78,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,10-31-2026 23:59:00,1.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,11-30-2026 23:59:00,0.61,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,12-31-2026 23:59:00,0.33,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,01-31-2027 23:59:00,0.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,02-28-2027 23:59:00,0.98,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,03-31-2027 23:59:00,10.02,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,04-30-2027 23:59:00,18.47,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2027 23:59:00,34.08,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2027 23:59:00,24.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2027 23:59:00,1.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2027 23:59:00,1.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2027 23:59:00,1.46,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,10-31-2027 23:59:00,1.60,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,11-30-2027 23:59:00,0.83,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,12-31-2027 23:59:00,0.33,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,01-31-2028 23:59:00,0.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,02-29-2028 23:59:00,0.88,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,03-31-2028 23:59:00,10.02,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,04-30-2028 23:59:00,18.47,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2028 23:59:00,34.08,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2028 23:59:00,24.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2028 23:59:00,1.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2028 23:59:00,1.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2028 23:59:00,1.46,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,10-31-2028 23:59:00,1.60,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,11-30-2028 23:59:00,0.83,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,12-31-2028 23:59:00,0.33,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,01-31-2029 23:59:00,0.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,02-28-2029 23:59:00,0.98,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,03-31-2029 23:59:00,10.02,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,04-30-2029 23:59:00,18.47,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2029 23:59:00,34.08,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2029 23:59:00,24.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2029 23:59:00,1.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2029 23:59:00,1.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2029 23:59:00,1.46,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,10-31-2029 23:59:00,1.60,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,11-30-2029 23:59:00,0.83,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,12-31-2029 23:59:00,0.33,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,01-31-2030 23:59:00,0.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,02-28-2030 23:59:00,0.98,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,03-31-2030 23:59:00,10.02,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,04-30-2030 23:59:00,18.47,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2030 23:59:00,34.08,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2030 23:59:00,24.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2030 23:59:00,1.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2030 23:59:00,1.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2030 23:59:00,1.46,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,10-31-2030 23:59:00,1.60,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,11-30-2030 23:59:00,0.83,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,12-31-2030 23:59:00,0.33,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,01-31-2031 23:59:00,0.09,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,02-28-2031 23:59:00,0.98,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,03-31-2031 23:59:00,10.02,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,04-30-2031 23:59:00,18.47,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,05-31-2031 23:59:00,34.08,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,06-30-2031 23:59:00,24.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,07-31-2031 23:59:00,1.52,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,08-31-2031 23:59:00,1.00,1000 acre-ft/month
1,1,Azotea Tunnel.Diversion Requested,09-30-2031 23:59:00,1.46,1000 acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,05-31-2026 23:59:00,62000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,06-30-2026 23:59:00,61000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,07-31-2026 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,08-31-2026 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,09-30-2026 23:59:00,55000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,10-31-2026 23:59:00,30743,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,11-30-2026 23:59:00,361,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,12-31-2026 23:59:00,374,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,01-31-2027 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,02-28-2027 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,03-31-2027 23:59:00,5000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,04-30-2027 23:59:00,42000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,05-31-2027 23:59:00,62000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,06-30-2027 23:59:00,61000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,07-31-2027 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,08-31-2027 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,09-30-2027 23:59:00,55000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,10-31-2027 23:59:00,49125,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,11-30-2027 23:59:00,361,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,12-31-2027 23:59:00,374,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,01-31-2028 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,02-29-2028 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,03-31-2028 23:59:00,5000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,04-30-2028 23:59:00,42000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,05-31-2028 23:59:00,62000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,06-30-2028 23:59:00,61000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,07-31-2028 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,08-31-2028 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,09-30-2028 23:59:00,55000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,10-31-2028 23:59:00,49125,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,11-30-2028 23:59:00,361,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,12-31-2028 23:59:00,374,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,01-31-2029 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,02-28-2029 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,03-31-2029 23:59:00,5000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,04-30-2029 23:59:00,42000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,05-31-2029 23:59:00,62000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,06-30-2029 23:59:00,61000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,07-31-2029 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,08-31-2029 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,09-30-2029 23:59:00,55000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,10-31-2029 23:59:00,49125,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,11-30-2029 23:59:00,361,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,12-31-2029 23:59:00,374,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,01-31-2030 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,02-28-2030 23:59:00,0,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,03-31-2030 23:59:00,5000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,04-30-2030 23:59:00,42000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,05-31-2030 23:59:00,62000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,06-30-2030 23:59:00,61000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,07-31-2030 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,08-31-2030 23:59:00,65000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,09-30-2030 23:59:00,55000,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,10-31-2030 23:59:00,49125,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,11-30-2030 23:59:00,361,acre-ft/month
1,1,TunnelDiversionBelowCrystalForAg.Diversion Requested,12-31-2030 23:59:00,374,acre-ft/month
